title,year,cast,genres,extract,url,release_date,critic_score,audience_score,cast_size,cast_group
thecroodsanewage,2020,"Nicolas Cage, Emma Stone, Ryan Reynolds, Peter Dinklage, Leslie Mann, Kelly Marie Tran, Catherine Keener, Clark Duke, Cloris Leachman","['Adventure', 'Animated', 'Comedy']","The Croods: A New Age is a 2020 American computer-animated adventure comedy film produced by DreamWorks Animation and distributed by Universal Pictures. The sequel to The Croods (2013) as well as the second film in The Croods franchise, it was directed by Joel Crawford from a screenplay by Paul Fisher, Bob Logan, and the writing team of Dan and Kevin Hageman, based on a story by Kirk DeMicco and Chris Sanders, the directors of the previous film. The film features the returning voices of Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Clark Duke, and Cloris Leachman alongside new additions to the cast including Peter Dinklage, Leslie Mann, and Kelly Marie Tran. The film follows The Croods, Guy and their pets Belt, Chunky and Douglas, as they discover an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans, a family with a couple of steps above the Croods on the evolutionary ladder.",https://www.rottentomatoes.com/m/the_croods_a_new_age,"Released Nov 25, 2020",77.0,94.0,9,Medium
happiestseason,2020,"Kristen Stewart, Mackenzie Davis, Alison Brie, Aubrey Plaza, Dan Levy, Mary Holland, Victor Garber, Mary Steenburgen","['Comedy', 'Drama', 'Romance']","Happiest Season is a 2020 American holiday romantic comedy-drama film directed by Clea DuVall, who co-wrote the screenplay with Mary Holland. Starring an ensemble cast consisting of Kristen Stewart, Mackenzie Davis, Alison Brie, Aubrey Plaza, Dan Levy, Holland, Victor Garber, and Mary Steenburgen, the film follows a woman who struggles to admit to her conservative parents that she is a lesbian while she and her girlfriend visit them during Christmas. DuVall has said the film is a semi-autobiographical take on her own experiences with her family.",https://www.rottentomatoes.com/m/happiest_season,2020,82.0,72.0,8,Medium
maraineysblackbottom,2020,"Viola Davis, Chadwick Boseman, Glynn Turman, Colman Domingo, Michael Potts, Jeremy Shamos, Taylour Paige, Dusan Brown, Jonny Coyne",['Drama'],"Ma Rainey's Black Bottom is a 2020 American drama film directed by George C. Wolfe and written by Ruben Santiago-Hudson, based on the 1982 play of the same name by August Wilson. The film stars Viola Davis, Chadwick Boseman, Glynn Turman, Colman Domingo, and Michael Potts. Inspired by the career of Ma Rainey, an influential blues singer and the title character, the film dramatizes a turbulent recording session in 1920s Chicago.",https://www.rottentomatoes.com/m/ma_raineys_black_bottom,"Released Nov 25, 2020",97.0,72.0,9,Medium
thechristmaschronicles2,2020,"Kurt Russell, Goldie Hawn, Darby Camp, Julian Dennison, Jazhir Bruno, Judah Lewis, Kimberly Williams-Paisley, Tyrese Gibson, Andrew Morgado",['Comedy'],"The Christmas Chronicles 2 is a 2020 American Christmas comedy film directed and produced by Chris Columbus, who wrote the screenplay with Matt Lieberman. A sequel to the 2018 film The Christmas Chronicles, it features Kurt Russell reprising his role as Santa Claus. Also reprising their roles are Goldie Hawn, Darby Camp, Judah Lewis, and Kimberly Williams-Paisley, with new cast members Julian Dennison, Jahzir Bruno, Tyrese Gibson, Sunny Suljic, Darlene Love, and Malcolm McDowell. The film had a limited theatrical release before moving to Netflix on November 25, 2020.",https://www.rottentomatoes.com/m/the_christmas_chronicles_2,"Released Nov 25, 2020",64.0,44.0,9,Medium
unclefrank,2020,"Paul Bettany, Sophia Lillis, Peter Macdissi, Judy Greer, Steve Zahn, Lois Smith, Margo Martindale, Stephen Root","['Comedy', 'Drama']","Uncle Frank is a 2020 American comedy-drama film written, directed, and co-produced by Alan Ball. The film stars Paul Bettany and Sophia Lillis. Set in the 1970s, Uncle Frank is a road movie about a gay man who confronts his past.",https://www.rottentomatoes.com/m/uncle_frank,2002,,,8,Medium
folklorethelongpondstudiosessions,2020,"Taylor Swift, Jack Antonoff, Aaron Dessner, Justin Vernon","['Documentary', 'Performance']","Folklore: The Long Pond Studio Sessions is a 2020 American documentary concert film directed and produced by American singer-songwriter Taylor Swift, released on Disney+ on November 25, 2020. The documentary is set at Long Pond Studio, an isolated recording studio in a forested area in Hudson Valley, New York; Swift performs all of the 17 tracks of her eighth studio album, Folklore (2020), whilst discussing the creative process behind the songs with her collaborators Aaron Dessner and Jack Antonoff. Swift made her debut as a film director with the documentary, which is her fourth film to be released on a streaming service, following the releases of The 1989 World Tour Live (2015), Taylor Swift: Reputation Stadium Tour (2018), and Miss Americana (2020).",https://www.rottentomatoes.com/m/folklore_the_long_pond_studio_sessions,2020,100.0,95.0,4,Medium
superintelligence,2020,"Melissa McCarthy, Bobby Cannavale, Brian Tyree Henry, Jean Smart, James Corden","['Action', 'Comedy', 'Romance']","Superintelligence is a 2020 American romantic action comedy film directed by Ben Falcone and written by Steve Mallory. The film stars Melissa McCarthy in her fourth collaboration with her husband, Falcone.",https://www.rottentomatoes.com/m/superintelligence,2020,30.0,52.0,5,Medium
blackbeauty,2020,"Mackenzie Foy, Kate Winslet, Claire Forlani, Fern Deacon, Iain Glen","['Adventure', 'Drama', 'Family']","Black Beauty is a 2020 adventure drama family film written, edited and directed by Ashley Avis and based on the 1877 novel of the same name by Anna Sewell. A co-production between the United States, the United Kingdom, South Africa, France and Germany, it stars Kate Winslet, Mackenzie Foy, Claire Forlani, Iain Glen and Fern Deacon and is the sixth cinematic adaptation. In the film, Black Beauty is portrayed as a mare instead of a stallion and is brought to Birtwick Park where she forges a bond with a spirited teenager that carries through different chapters, challenges and adventures. Originally scheduled for a theatrical release, it was unable to be released in cinemas due to the negative effects of the COVID-19 pandemic. The film's distribution rights were acquired by Walt Disney Studios and was released on the company's streaming service Disney+ on November 27, 2020. It received mixed reviews from critics.",https://www.rottentomatoes.com/m/black_beauty,2021,,,5,Medium
blackbeauty,2020,"Mackenzie Foy, Kate Winslet, Claire Forlani, Fern Deacon, Iain Glen","['Adventure', 'Drama', 'Family']","Black Beauty is a 2020 adventure drama family film written, edited and directed by Ashley Avis and based on the 1877 novel of the same name by Anna Sewell. A co-production between the United States, the United Kingdom, South Africa, France and Germany, it stars Kate Winslet, Mackenzie Foy, Claire Forlani, Iain Glen and Fern Deacon and is the sixth cinematic adaptation. In the film, Black Beauty is portrayed as a mare instead of a stallion and is brought to Birtwick Park where she forges a bond with a spirited teenager that carries through different chapters, challenges and adventures. Originally scheduled for a theatrical release, it was unable to be released in cinemas due to the negative effects of the COVID-19 pandemic. The film's distribution rights were acquired by Walt Disney Studios and was released on the company's streaming service Disney+ on November 27, 2020. It received mixed reviews from critics.",https://www.rottentomatoes.com/m/black_beauty,2021,,,5,Medium
blackbeauty,2020,"Mackenzie Foy, Kate Winslet, Claire Forlani, Fern Deacon, Iain Glen","['Adventure', 'Drama', 'Family']","Black Beauty is a 2020 adventure drama family film written, edited and directed by Ashley Avis and based on the 1877 novel of the same name by Anna Sewell. A co-production between the United States, the United Kingdom, South Africa, France and Germany, it stars Kate Winslet, Mackenzie Foy, Claire Forlani, Iain Glen and Fern Deacon and is the sixth cinematic adaptation. In the film, Black Beauty is portrayed as a mare instead of a stallion and is brought to Birtwick Park where she forges a bond with a spirited teenager that carries through different chapters, challenges and adventures. Originally scheduled for a theatrical release, it was unable to be released in cinemas due to the negative effects of the COVID-19 pandemic. The film's distribution rights were acquired by Walt Disney Studios and was released on the company's streaming service Disney+ on November 27, 2020. It received mixed reviews from critics.",https://www.rottentomatoes.com/m/black_beauty,2021,,,5,Medium
theprom,2020,"Meryl Streep, James Corden, Jo Ellen Pellman, Nicole Kidman, Keegan-Michael Key, Andrew Rannells, Ariana DeBose, Kerry Washington","['Comedy', 'Musical']","The Prom is a 2020 American musical comedy film directed by Ryan Murphy and adapted to the screen by Chad Beguelin and Bob Martin, from their and Matthew Sklar's 2018 Broadway musical of the same name. The film stars Meryl Streep, James Corden, Nicole Kidman, Keegan-Michael Key, Andrew Rannells, Ariana DeBose, Tracy Ullman, Kevin Chamberlin, Mary Kay Place, Kerry Washington, and introducing Jo Ellen Pellman in her film debut as Emma Nolan.",https://www.rottentomatoes.com/m/the_prom,2014,,,8,Medium
godmothered,2020,"Isla Fisher, Jillian Bell, Santiago Cabrera","['Comedy', 'Drama', 'Fantasy']","Godmothered is a 2020 American fantasy comedy-drama film directed by Sharon Maguire, written by Kari Granlund and Melissa Stack, and starring Jillian Bell and Isla Fisher. The Walt Disney Company first began developing the film in September 2019, with Maguire joining the production as director later that month. Principal photography began in January 2020 in Boston, Massachusetts. Produced by Walt Disney Pictures, The Montecito Picture Company and Secret Machine Entertainment, it was released on Disney+ on December 4, 2020. The film received mixed reviews from critics.",https://www.rottentomatoes.com/m/godmothered,2020,68.0,57.0,3,Small
halfbrothers,2020,"Luis Gerardo Méndez, Connor Del Rio",['Comedy'],"Half Brothers is a 2020 American comedy film directed by Luke Greenfield from a screenplay by Eduardo Cisneros and Jason Shuman. It stars Luis Gerardo Méndez, Connor Del Rio, José Zúñiga, Vincent Spano, Pia Watson and Juan Pablo Espinosa.",https://www.rottentomatoes.com/m/half_brothers,"Released Sep 21, 2018",,,2,Small
wander,2020,"Aaron Eckhart, Katheryn Winnick, Heather Graham, Roger Dorman, Tommy Lee Jones",['Thriller'],"Wander is a 2020 American thriller film directed by April Mullen and written by Tim Doiron. It stars Tommy Lee Jones, Aaron Eckhart, Katheryn Winnick, Heather Graham, and Roger Dorman. The story focuses on two conspiracy theorists and their investigation of a murder. Wander was released in the United States on December 4, 2020.",https://www.rottentomatoes.com/m/wander,"Released Dec 4, 2020",33.0,31.0,5,Medium
blackbear,2020,"Aubrey Plaza, Christopher Abbott, Sarah Gadon","['Comedy', 'Drama', 'Thriller']","Black Bear is a 2020 American black comedy-drama thriller film written and directed by Lawrence Michael Levine. It stars Aubrey Plaza, Christopher Abbott, Sarah Gadon, Paola Lázaro and Grantham Coleman.",https://www.rottentomatoes.com/m/black_bear,"Released Dec 4, 2020",89.0,65.0,3,Small
letthemalltalk,2020,"Meryl Streep, Candice Bergen, Gemma Chan, Lucas Hedges, Dianne Wiest","['Comedy', 'Drama']","Let Them All Talk is a 2020 American comedy-drama film directed by Steven Soderbergh from a screenplay by Deborah Eisenberg. The film stars Meryl Streep, Dianne Wiest, Candice Bergen, Lucas Hedges, and Gemma Chan. Much of the dialogue was improvised by the cast, and Soderbergh shot the film using natural light and little equipment aboard the Queen Mary 2.",https://www.rottentomatoes.com/m/let_them_all_talk,2020,87.0,49.0,5,Medium
themidnightsky,2020,"George Clooney, Felicity Jones, David Oyelowo, Tiffany Boone, Demián Bichir, Kyle Chandler, Caoilinn Springall",['Science Fiction'],"The Midnight Sky is a 2020 American science fiction film directed by George Clooney based on the 2016 novel Good Morning, Midnight by Lily Brooks-Dalton. The script was written by Mark L. Smith. Clooney plays a leading role in his film, as an aging scientist who must venture across the frigid Arctic Circle to warn off a returning interplanetary spaceship following a global catastrophe on Earth. Felicity Jones, David Oyelowo, Tiffany Boone, Demián Bichir, Kyle Chandler, and Caoilinn Springall also star.",https://www.rottentomatoes.com/m/the_midnight_sky,"Released Dec 11, 2020",49.0,26.0,7,Medium
wildmountainthyme,2020,"Emily Blunt, Jamie Dornan, Jon Hamm, Dearbhla Molloy, Christopher Walken","['Comedy', 'Drama', 'Romance']","Wild Mountain Thyme is a 2020 romantic comedy-drama film written and directed by John Patrick Shanley, based on his play Outside Mullingar. The film stars Emily Blunt, Jamie Dornan, Jon Hamm, Dearbhla Molloy and Christopher Walken.",https://www.rottentomatoes.com/m/wild_mountain_thyme,"Released Dec 11, 2020",26.0,53.0,5,Medium
safety,2020,"Jay Reeves, Thaddeus J. Mixson, Corinne Foxx, Matthew Glave, James Badge Dale","['Drama', 'Family', 'Sports', 'Biography']","Safety is a 2020 American biographical sports drama family film based on the story of Ray McElrathbey, a football player who battled family adversity to join the Clemson Tigers. Directed by Reginald Hudlin, produced by Mark Ciardi, and written by Nick Santora, the film features Jay Reeves in the lead role. The feature film, a Walt Disney Pictures production, was made available to stream on Disney+ from December 11, 2020. It received generally positive reviews from critics.",https://www.rottentomatoes.com/m/safety,2020,78.0,78.0,5,Medium
wanderdarkly,2020,"Sienna Miller, Diego Luna, Beth Grant, Aimee Carrero, Tory Kittles, Vanessa Bayer",['Drama'],"Wander Darkly is a 2020 American drama film written and directed by Tara Miele. The film stars Sienna Miller, Diego Luna, Beth Grant, Aimee Carrero, Tory Kittles, and Vanessa Bayer.",https://www.rottentomatoes.com/m/wander_darkly,"Released Dec 11, 2020",75.0,70.0,6,Medium
imyourwoman,2020,"Rachel Brosnahan, Arinzé Kene, Marsha Stephanie Blake, Bill Heck, Frankie Faison","['Crime', 'Noir']","I'm Your Woman is a 2020 American neo-noir crime film set in the 1970s and directed by Julia Hart from a screenplay by Hart and Jordan Horowitz. It stars Rachel Brosnahan, Arinzé Kene, Marsha Stephanie Blake, Bill Heck, Frankie Faison, Marceline Hugot and James McMenamin. Brosnahan plays Jean, a woman on the run after her husband, who is involved with organized crime, mysteriously goes missing.",https://www.rottentomatoes.com/m/im_your_woman,"Released Dec 4, 2020",81.0,49.0,5,Medium
archenemy,2020,"Joe Manganiello, Skylan Brooks, Zolee Griggs, Paul Scheer, Amy Seimetz, Glenn Howerton","['Independent', 'Mystery', 'Superhero', 'Thriller']","Archenemy is a 2020 independent superhero mystery-thriller film written and directed by Adam Egypt Mortimer based on a story Mortimer created with Lucas Passmore. Joe Manganiello, who also produced the film, stars in the lead role alongside Skylan Brooks, Paul Scheer, Glenn Howerton, Zolee Griggs, and Amy Seimetz.",https://www.rottentomatoes.com/m/archenemy,"Released Dec 11, 2020",75.0,47.0,6,Medium
